x,y
8.6847,4.6972
3.7129,7.818
0.9994,7.5553
5.494,7.0868
0.5442,6.9495
9.9201,4.645
3.0307,8.6608
9.6511,3.6335
9.463,8.9186
9.8729,4.878
8.9308,5.3762
1.4699,8.9586
4.3874,3.3866
1.0821,6.0322
8.9125,8.2509
3.7231,7.3181
8.5692,1.1332
4.9272,3.6832
7.8989,0.4387
1.138,7.735
3.6786,7.0208
8.2344,0.1806
2.5115,6.0734
0.6021,2.4561
5.98,9.1272
8.6758,3.9181
9.0472,1.6754
9.2875,9.1142
0.7549,9.7662
1.4513,0.6287
6.5623,9.8478
4.9806,7.7067
3.8139,5.2144
9.9271,3.9001
3.263,9.8553
8.4482,6.343
1.6643,2.1903
0.239,9.5375
7.5788,3.1173
5.9915,8.9201
7.0562,3.5759
2.2437,3.3973
6.1269,0.5634
3.7008,2.6005
7.1328,7.1471
6.3147,6.2469
7.9862,6.3561
8.4277,3.1071
6.8222,3.7562
7.6377,2.4562
5.2902,7.082
6.8335,0.4025
6.2088,9.0096
9.181,0.8992
1.6192,5.6224
0.6585,9.4145
7.1219,2.4019
8.9496,9.1546
0.9673,5.8263
7.9028,3.5047
1.6691,5.1333
4.9075,3.0168
3.2911,9.1263
8.197,5.7117
5.1232,7.4181
3.063,0.3669
5.3988,6.1344
1.0605,5.169
0.9702,9.8245
9.6049,8.313
4.7232,8.3632
7.5446,7.0951
0.2327,0.9136
4.1543,9.6703
3.6529,7.0205
8.0389,2.0731
4.8469,3.5529
6.9873,9.5594
1.7464,6.7283
5.9864,9.8939
1.3438,3.6851
3.9753,8.7432
5.7373,9.2244
6.8688,0.6602
1.2461,8.4592
4.7927,1.4924
3.3285,8.4247
7.3706,4.3226
4.4907,1.0352
3.0103,0.9049
4.2057,3.5795
4.2605,6.673
5.0232,7.1257
9.6972,0.1916
7.2158,8.3961
8.5953,9.337
6.0494,1.1524
0.0725,9.7077
0.872,3.3881
2.0549,4.2808
3.9396,4.7143
5.1939,4.5128
2.6476,4.3705
1.7889,1.1872
9.1981,2.7906
8.0973,2.9606
9.6184,5.8683
8.0354,7.9726
2.9569,7.1275
5.7447,7.5182
2.2221,0.9529
1.1176,9.6389
8.886,7.7394
6.9614,9.7921
4.6053,6.0004
8.8129,9.7373
5.6354,2.2624
1.5748,0.9764
0.1251,9.3091
5.8805,5.3332
5.1438,3.1542
1.5214,5.4696
9.4214,9.3145
4.6135,9.8399
9.073,8.9496
2.4788,9.2321
9.8903,0.9183
2.3868,5.8902
7.4041,8.4154
4.9281,1.4896
3.6535,7.8188
7.1453,4.8555
2.5138,9.0579
3.4062,2.2433
0.4742,5.8355
6.9753,8.6702
7.8737,0.9797
0.3418,3.6945
9.3865,7.2646
6.1412,2.9766
4.6289,0.429
5.414,2.4805
2.7447,3.7786
8.8824,6.7919
2.9567,6.6574
1.8681,7.9986
2.5636,6.3279
2.0158,9.7437
0.7628,4.4847
5.0334,5.8022
7.329,8.7967
7.396,9.741
1.4465,9.5559
4.2624,6.4305
8.9385,2.2068
1.5031,5.2181
6.8325,8.8117
1.7085,8.5277
0.1368,2.7531
5.4384,0.8091
7.1526,1.2059
7.7335,3.26
9.2011,4.4687
2.1912,1.8985
3.0026,4.3156
5.9816,7.6143
9.1046,4.298
0.6649,9.2214
8.0411,4.7044
1.9925,3.2709
5.5231,1.3315
3.5927,6.8122
7.8361,5.9016
4.1629,6.6821
7.954,8.8671
3.6624,6.2605
6.2471,5.5326
4.6783,0.8013
3.3586,8.6413
4.1527,5.8362
6.6423,8.534
6.6816,4.8699
0.2704,4.1284
4.4965,8.5338
9.6307,4.4273
2.7713,2.9353
6.1459,9.9279
8.1443,1.8679
6.2831,5.6309
0.0026,2.344
1.1518,8.9428
4.3461,4.838
0.0783,3.3115
3.293,6.3235
1.3125,2.2453
7.5289,3.7338
0.1757,2.2426
8.5285,2.6212
8.9863,8.7021
0.1637,9.4974
4.5965,1.898
0.9008,2.857
9.5286,7.4088
1.3418,7.8097
0.0417,7.6152
2.5373,1.4223
3.6839,2.1907
0.9532,6.5205
7.1282,1.0507
3.0426,2.0159
6.0782,4.4577
8.6949,2.9523
8.3552,2.7227
1.514,1.595
1.3137,8.1358
3.639,8.8358
3.2503,6.4437
5.5632,3.6048
8.6987,6.7236
8.507,3.7373
9.1958,4.5664
9.7219,2.781
5.7091,4.5732
1.2923,7.5656
3.7387,2.7053
9.3597,3.1904
2.3244,9.9788
4.4978,6.4347
5.5494,4.8776
2.426,1.1818
3.2924,8.8448
7.5063,7.7338
8.6383,7.6484
2.0983,6.4456
9.8583,2.6762
2.8202,8.789
9.5738,0.0299
0.6791,5.3298
5.3744,5.5584
7.4788,4.0696
7.8285,7.248
9.5759,3.1164
1.7017,2.1107
4.8355,7.6576
1.8234,0.8091
0.9636,6.3613
1.6979,1.1187
5.1136,2.9659
3.1291,6.7187
4.7544,3.4566
8.3179,7.5357
2.5751,7.3102
3.4228,4.8513
3.8191,0.928
2.982,2.0931
1.5766,2.437
3.4913,0.2992
8.739,4.1265
5.815,8.8026
9.9868,9.2858
7.1897,0.4272
7.0899,6.2803
3.7908,8.5241
5.1544,4.8102
2.0686,8.3671
0.939,9.8191
5.0097,3.7493
9.5737,6.2167
5.3457,7.402
5.7035,1.856
5.2616,4.6198
6.1163,9.4975
4.7406,8.7444
7.8921,6.2502
5.7112,7.5765
1.6795,1.6901
1.6541,4.72
3.5344,3.2324
3.4815,8.8155
1.5652,2.6986
1.3092,1.5861
8.4267,1.2202
9.9597,4.6946
5.0279,8.8409
5.9652,2.5254
5.4895,1.4771
3.0704,9.2489
2.7066,7.7135
7.8466,5.0457
9.6232,5.6056
1.6174,6.7555
4.574,7.884
8.8542,3.3289
8.0723,9.4504
1.4599,2.3424
6.9314,0.0194
7.5245,6.5274
0.7495,2.0461
9.6322,3.6027
8.2246,1.438
5.3632,1.6336
7.4737,8.5329
6.5493,2.2277
5.2259,1.9013
0.7959,8.5359
2.6963,8.768
6.5153,9.1591
0.1863,8.9022
2.0972,1.6445
2.1766,9.773
8.4389,2.8112
6.165,5.6853
6.3649,9.8589
2.7058,9.9397
0.2032,4.1927
2.6492,2.6424
9.0365,8.8047
3.5716,2.7739
0.519,3.8381
6.8944,6.9668
6.6168,5.4932
2.3202,4.6671
7.9533,1.463
5.9563,0.6017
3.7484,6.6673
3.2281,5.1728
7.1004,2.6854
2.9393,7.2044
4.5291,5.4974
0.3557,0.3521
1.6056,8.1399
5.6659,0.9213
1.8936,2.3079
1.0058,2.5096
4.347,7.8918
3.1889,4.8868
4.3886,3.1348
6.1069,2.6153
0.2992,0.2519
5.9868,7.2653
5.0809,8.9563
9.4556,4.1927
8.9036,3.4435
8.6722,0.9728
8.3365,6.6977
0.9423,6.9658
4.2177,0.2983
5.8279,0.3558
3.88,6.0135
4.2139,0.0808
4.0241,7.1639
1.4552,9.443
9.0437,5.8748
8.6717,6.5093
3.8255,7.3815
2.0709,1.118
4.5584,9.5066
7.036,7.0867
9.9173,9.2691
0.1402,0.6969
1.4526,9.2777
9.2133,2.8259
5.4969,2.6073
1.7507,4.1474
9.7601,4.3904
8.2726,8.2479
3.5675,2.2725
7.0315,5.3473
4.8598,9.6932
9.2086,6.6801
7.1448,7.6173
5.7695,7.586
2.9982,6.8163
7.306,0.3946
3.0867,9.1199
8.2484,1.4307
8.9803,5.9118
8.6996,6.3085
3.9311,5.0065
1.5186,2.1132
6.619,9.4891
5.5911,6.0047
5.7493,7.4801
7.5886,9.4768
5.8556,9.1562
2.7984,9.8455
9.3757,0.1474
0.2396,1.5325
2.3423,8.6987
9.5472,0.6397
3.3139,7.8624
8.6067,9.2656
6.7413,3.9763
5.2447,2.5028
8.615,1.3296
4.0594,9.3374
9.0589,8.3959
3.0292,7.7308
3.7826,5.0526
4.0225,3.1579
2.6202,4.6911
5.0297,5.396
0.6641,4.4893
1.0191,8.7044
1.5214,4.5478
1.853,7.8758
3.9488,5.3885
0.7878,5.5585
4.2986,2.5556
5.6396,0.4693
7.0945,9.945
1.7676,0.376
9.2791,4.7632
4.226,1.3844
4.8368,5.1333
2.7161,8.3987
6.3231,8.3325
9.7868,7.1876
7.1715,1.5822
3.7716,8.1626
6.0643,8.5368
5.309,0.4579
5.0751,9.4948
4.3809,7.6578
8.9075,7.1563
9.7713,0.3332
0.6269,4.7874
0.1888,9.22
2.0902,7.553
8.6402,4.2579
8.5734,8.3935
7.9573,2.7323
7.2361,4.3053
9.5642,5.4962
0.336,8.7124
4.4302,5.3588
3.7032,3.2831
9.4123,3.8922
9.8879,1.5004
6.327,6.6121
7.6376,5.1926
2.834,0.8337
6.2716,6.3756
6.3487,6.8699
9.2842,2.0967
0.736,6.0311
5.6846,6.2854
5.7774,2.2784
4.9316,7.4114
2.0984,1.1603
1.0897,2.2833
9.9194,3.6328
9.2728,3.0543
8.3807,5.4648
3.9748,1.933
9.8434,6.5177
6.7097,5.5089
1.971,9.7298
7.1832,5.1792
7.2674,4.9821
3.528,9.1762
1.6369,7.2581
3.6162,2.0036
8.857,5.6687
2.5184,6.8951
2.5408,8.1334
2.4775,5.3333
2.45,6.8646
7.8571,1.6355
4.381,4.3985
3.3635,2.2783
2.8572,1.1991
9.8626,9.6395
3.7787,9.2054
2.3895,3.1412
0.6457,1.0844
5.3381,7.8016
7.9299,7.2343
3.322,4.5199
7.6931,0.0804
9.6953,1.8064
9.2703,8.5272
7.7072,4.2689
4.7565,8.4475
2.8067,5.1051
1.9745,9.4008
7.3794,4.2264
8.4961,9.8588
0.8644,1.9896
9.0129,5.0073
2.3744,8.5906
0.1187,2.4643
6.4227,6.2766
6.1023,1.6874
3.2114,1.3694
8.4662,8.1591
8.8564,2.674
5.4702,6.1406
0.0395,5.4498
9.8949,8.835
9.3444,4.6574
9.7021,7.7576
5.2007,6.3131
6.1008,8.2655
9.9053,2.9828
3.8922,3.864
4.3236,7.3041
8.7891,3.9713
3.1024,7.3477
7.8666,6.6902
8.4364,2.0474
9.7146,6.4079
3.8015,6.2377
7.3051,6.621
9.2873,3.4037
0.4177,6.7973
7.3378,0.0342
5.7285,5.7601
7.0718,9.4186
9.6998,0.4048
0.0395,1.179
3.9667,2.5152
5.8744,2.3549
3.0495,2.9285
6.3633,2.1791
2.9579,1.2101
8.632,9.0318
6.008,7.8518
0.8009,0.5856
1.6865,2.2901
9.7181,3.0283
4.4749,4.3664
7.9113,4.2049
3.362,4.5729
7.4356,1.1022
0.4564,8.1826
5.0719,6.3245
7.7277,2.9464
3.9776,0.2479
2.9048,8.932
1.238,1.0588
4.9478,8.9492
5.8652,4.0354
8.0249,7.1201
6.0774,1.1145
9.4981,3.2131
0.7972,1.1699
5.9268,5.2989
3.7324,9.3695
0.655,7.2651
2.5629,2.4969
2.4416,9.5722
7.1186,3.442
0.4605,6.0519
2.4509,4.1404
5.6212,6.0276
0.9097,0.0672
1.2553,7.6801
7.5629,0.2938
7.5805,3.2494
0.8656,5.5789
0.3602,9.349
6.5578,6.0967
4.0635,4.4448
0.8991,0.2383
6.3603,6.5031
2.962,2.6781
2.1327,6.5171
2.695,0.9854
7.1252,3.1035
7.3684,2.1004
5.2866,0.9263
2.5635,3.0055
7.8586,1.4274
2.79,6.7835
7.0528,9.0836
3.6988,5.5716
4.8342,5.9141
6.5303,5.8715
4.5938,2.6897
8.9664,1.0775
0.4441,9.4356
1.3136,0.2241
2.5804,7.5029
1.7084,2.3977
7.6729,6.4789
2.085,9.7279
0.4892,9.2495
7.4213,3.0427
0.1353,6.9759
7.0377,7.2776
9.1592,3.9668
6.5937,2.3067
4.1153,7.1787
2.6472,1.4128
5.5305,5.7908
7.3911,2.8307
1.2812,9.3584
4.5481,8.7865
9.765,5.6593
5.9645,0.0289
2.935,5.8515
4.1931,2.5275
3.7481,6.1457
8.2884,7.2671
1.2887,2.8267
0.8667,1.9613
0.0075,1.2704
0.4701,0.0473
5.8216,6.3772
1.4188,4.9585
5.0752,9.0542
3.2277,4.4875
9.887,7.3801
5.5281,1.8566
8.2568,8.4084
8.0325,6.7073
1.7718,7.1811
8.293,8.526
3.6421,5.7979
7.4971,8.1257
7.7163,2.6844
3.3306,4.1736
8.0936,4.6544
4.2178,9.0241
5.2179,3.2655
1.0198,5.4729
1.1366,5.0696
7.4699,2.6744
4.8457,3.3797
5.712,3.4905
6.5901,6.8907
6.2953,4.331
3.391,8.4631
5.4182,9.3735
4.26,9.5697
6.1596,1.9736
0.0075,8.5181
2.5987,2.4394
2.4089,8.9393
2.0776,1.6025
9.5758,7.4308
1.448,1.9832
8.7203,0.8098
5.9021,0.8706
5.9588,8.0364
6.9558,0.4864
8.5357,3.0805
6.6685,7.3094
6.4697,8.4929
0.2362,4.0519
6.3961,4.1318
3.0122,6.9726
4.5086,7.8898
4.1944,3.2376
0.8044,2.3891
2.7608,7.4844
4.7257,4.5456
4.3411,8.6195
6.1907,2.0405
9.933,9.5533
5.6412,1.2907
9.174,1.1551
7.1182,9.462
5.8818,4.5412
2.7427,7.7566
9.7171,4.9549
6.8692,8.8182
6.3108,9.291
0.5187,4.0107
8.3894,9.3548
6.8159,5.7092
3.3504,4.3179
1.8239,9.6808
0.256,4.7478
0.8106,7.4957
5.9416,9.1456
3.8561,7.1501
2.2761,7.0963
3.9342,3.1502
1.6023,8.0523
9.8654,7.1043
6.2793,2.1256
2.6947,2.4128
4.4117,6.4451
2.6134,5.3496
7.1667,3.1222
4.1882,0.4166
7.1143,8.2551
0.0318,5.2634
3.6671,9.6651
5.067,9.5037
3.1126,2.464
4.8718,7.2265
5.1187,4.3481
1.5268,9.1378
2.7057,7.7355
2.9855,8.7003
1.6422,6.0432
0.3073,6.0368
9.1623,2.4583
8.2565,2.6311
8.8124,7.091
4.3461,7.835
6.2556,9.0264
3.5982,8.4751
5.2588,5.9136
6.7729,6.6927
4.6546,4.8837
3.8419,3.5917
6.2295,4.7016
9.1822,0.2183
7.2995,6.3101
1.1286,5.1059
4.4258,8.2245
6.1042,7.9914
1.407,6.8813
7.6888,6.4758
3.0986,9.6093
7.4777,0.1419
3.8003,2.0054
2.838,8.111
3.1752,0.4647
9.9127,2.9039
8.731,1.1404
0.0021,5.4268
9.0181,4.9846
7.9845,6.0672
1.8555,0.4904
7.5949,9.6353
2.3526,7.1794
2.2607,0.2997
5.383,1.5412
1.243,6.8616
8.8762,2.6973
1.1053,4.9387
9.1394,1.6364
0.8256,5.7887
0.6,6.3239
5.4166,1.2048
6.0494,2.7707
9.0056,6.9605
6.1498,6.1006
1.3976,2.2556
8.2285,6.5057
6.1065,7.0944
5.633,9.4955
1.1594,8.6941
5.2594,5.5842
2.9148,6.4581
9.3999,1.1698
4.1349,1.5036
3.5757,3.0906
4.929,6.0214
0.1185,3.2808
3.9029,4.5492
9.5677,8.362
2.4559,4.4923
4.4597,7.7393
3.074,3.7776
7.7962,5.5659
5.0774,3.4628
0.6237,6.0917
1.5511,8.3396
6.5833,3.3124
0.5734,2.4848
9.7088,6.4119
4.2797,4.3827
1.4032,1.3722
8.9645,7.9667
6.1786,4.9204
2.489,7.1605
1.0006,0.2903
8.8623,2.499
0.0023,6.655
3.3553,6.9948
9.3833,9.664
7.4598,9.3595
9.9682,7.679
7.9965,4.6773
8.5491,0.268
8.8943,7.169
3.2785,6.2196
1.23,8.1171
4.5038,1.0721
5.7817,5.4174
6.5341,7.296
0.661,4.4991
0.7986,6.0074
0.2888,8.8664
0.3516,0.2361
2.4743,3.3754
9.5666,5.5402
9.1813,5.2024
4.0977,4.8317
2.3808,1.9824
0.4723,1.0163
5.0541,2.8345
1.8468,8.7354
0.6633,8.1164
3.4058,0.6118
3.6405,5.9579
6.0932,9.7842
0.1652,4.6653
9.0421,3.0944
3.7433,8.6421
5.1356,3.7512
3.5512,2.9949
8.4312,4.1595
1.6483,8.4116
2.8595,9.1262
4.5173,1.9699
7.4385,2.4305
6.6365,5.9554
2.7707,5.1522
6.1074,2.7766
4.0404,0.3869
0.8901,5.5568
7.5636,4.0835
4.1811,5.778
7.5545,9.8605
0.383,6.458
1.0825,5.9722
7.3814,6.6768
9.8468,3.6547
0.5857,2.8229
0.5658,5.5837
6.5221,3.3673
9.1364,1.0461
4.086,9.5089
6.4502,4.0403
9.146,0.7061
6.0274,7.8803
8.3031,8.8167
5.3263,1.8362
2.3113,4.6715
3.3792,4.3404
3.78,6.2984
4.2645,0.9889
8.1687,9.6594
2.5377,3.9617
3.8865,9.7034
5.236,0.3875
8.8648,5.7113
0.4682,8.3474
8.3276,4.4779
9.1089,1.3788
8.2755,2.1923
9.8449,6.9486
5.2739,0.0991
9.5951,5.1207
2.5825,8.8715
2.1702,5.5505
7.7073,5.8661
6.7996,7.9321
8.5905,2.9191
3.8012,0.9933
5.3265,0.7745
9.2271,2.8344
4.0574,5.1527
3.3389,2.451
9.0295,3.3353
3.3045,3.3618
6.2207,2.8836
2.1091,9.5616
1.3281,8.2914
0.8652,6.2344
8.9209,1.6407
3.2227,5.7857
6.0525,6.8672
5.7161,0.5076
8.1787,0.7075
7.677,9.9237
7.4007,5.508
0.653,5.7603
5.7448,3.4722
7.8285,1.6123
1.9339,9.8655
2.1447,4.5466
7.4632,8.237
5.281,5.0531
7.5813,6.782
0.1233,4.8791
4.4861,6.9171
3.5638,2.6764
1.9672,4.6309
1.053,9.154
5.8441,3.4336
1.4536,6.7851
3.3134,4.9146
6.0566,3.1731
4.9068,5.3693
3.1518,4.2459
5.5392,3.6757
7.0195,3.1294
2.6945,4.23
1.0597,5.8476
6.2332,9.1655
0.2775,5.3519
7.7777,4.4779
7.7721,3.3104
6.9673,3.0736
9.3883,8.5978
0.4518,4.7738
5.2433,9.8952
3.5663,9.0152
9.579,4.5024
8.3301,0.7987
5.5082,1.4298
3.8805,8.6031
9.558,2.5843
1.3087,3.1387
1.0131,8.2561
8.6123,5.209
3.311,6.0542
1.5488,3.9527
4.4423,3.8081
6.1275,3.4983
3.6972,0.7428
6.9633,5.2064
7.2884,0.3649
2.7481,0.2875
9.9159,8.9157
2.3673,5.8922
6.7302,1.1362
3.4463,3.8328
3.5408,1.2637
8.438,1.0806
3.0544,6.8631
0.0329,6.0318
5.6309,2.0917
3.0128,6.4668
0.5246,3.9812
1.1916,2.9772
5.9996,0.062
4.1077,0.8392
9.3094,7.9858
4.7264,0.6544
0.9207,1.496
7.8521,4.6294
5.8384,4.2284
1.5185,6.5135
5.9997,0.5564
5.3891,4.998
2.3929,9.6266
3.8672,9.5827
6.2352,3.7393
1.0081,1.1633
0.4525,5.2865
6.9298,2.5151
0.273,3.5154
7.3611,0.5059
3.4311,1.1924
4.6962,8.5695
9.5464,0.4357
4.3273,1.0108
9.5251,7.2453
4.4659,8.9058
8.5764,8.4048
5.1442,1.3391
9.9015,8.9115
0.4608,9.0575
2.1015,9.4097
2.8358,8.6716
0.4432,1.3898
4.0062,3.7004
5.4283,6.1639
9.9653,5.8314
0.7895,3.4184
5.6604,6.4308
8.4887,6.519
0.474,4.8933
5.6115,8.9854
0.0572,4.8353
8.1178,5.512
7.5913,8.5974
8.1527,7.3158
8.9508,4.2675
3.6074,4.0928
3.2927,6.3037
5.2035,8.7099
3.4108,5.0189
3.6276,5.7971
6.3357,7.3837
3.423,2.9096
2.753,2.8453
2.832,9.6912
1.1257,2.4408
0.3772,2.7363
8.0513,3.2986
7.691,0.3255
7.6539,1.7336
8.8469,6.0655
8.8692,9.1183
3.068,0.4905
8.0403,1.5382
4.5415,4.2449
6.8523,6.5021
6.0926,9.1751
2.753,6.9087
4.1685,4.2545
9.7269,9.1926
8.8504,1.3327
2.7073,0.5454
7.242,4.4373
1.5573,2.2467
8.9889,9.4111
4.5322,8.8539
2.46,5.8133
0.1223,0.7868
1.1812,6.2818
1.425,5.855
4.2654,6.2397
8.8323,8.2567
6.8521,7.4147
6.9967,4.0066
8.9448,3.9088
0.1117,1.7782
5.234,0.0052
6.1439,4.0248
9.4549,6.984
1.5691,9.1383
5.513,0.4073
6.8409,9.2162
9.5469,9.6737
4.0325,8.2756
4.8836,8.7797
4.8794,3.3334
1.3946,6.1756
7.4623,6.3449
9.1543,4.7841
7.4706,0.0031
7.7934,1.576
2.8713,4.356
9.9728,4.5832
7.8556,2.3385
8.8647,8.0069
4.8525,3.2625
5.678,4.795
1.5297,1.5857
7.4072,7.0778
5.2277,0.7152
4.6872,0.869
1.0005,9.3538
4.9889,0.7764
3.0578,1.9055
0.8661,1.0881
4.3562,2.4717
9.3534,7.776
4.2814,7.9078
2.5605,3.2833
2.7006,2.4926
5.8403,4.7836
9.2523,8.0917
4.9514,9.1468
4.1848,2.1046
5.3291,9.4303
6.8086,3.9666
0.4821,9.1391
7.9511,4.384
7.5581,5.1696
4.7208,0.0994
0.697,0.6545
0.2418,7.8366
0.822,3.0235
6.1446,6.531
0.298,8.8729
7.0087,3.7961
8.7133,2.0885
9.6121,7.9652
1.3417,2.3305
9.2629,0.7117
6.5426,4.3197
2.3235,3.0114
5.0829,3.5798
1.775,2.002
8.5432,9.3951
4.8598,5.1138
3.6132,9.3348
2.4497,2.579
4.2992,0.0035
7.7098,9.8971
2.6894,3.6199
6.8201,6.1049
7.4384,9.4895
3.667,0.4976
5.195,6.9497
3.8035,9.6862
9.2181,0.5253
0.3686,9.4791
4.5152,6.8906
2.7765,4.322
7.0864,7.2718
9.153,5.1196
2.7166,2.2799
1.3799,5.5103
8.475,2.7763
0.5575,7.4739
7.1791,3.4275
7.4714,1.8623
0.6653,9.0639
8.583,0.1365
4.3855,8.5171
8.1602,3.2525
3.5491,4.8473
7.2501,2.3915
0.7374,1.6369
3.433,3.1491
7.6572,6.4311
0.7021,0.8114
4.5014,9.3157
2.0925,4.9439
1.5471,9.638
8.7283,9.2606
0.1871,5.8155
7.0588,9.7431
6.0283,6.017
1.6449,4.2229
4.0853,2.9136
5.9747,2.9715
1.7126,3.8601
4.2921,6.4514
4.7173,2.297
4.9413,5.345
7.1972,8.1132
4.2492,1.0506
4.2247,2.709
2.5293,1.3453
0.0401,2.6377
5.0709,7.4098
5.2884,4.2163
3.3994,0.0281
6.6978,7.3685
8.1517,6.5477
5.9141,9.1996
1.4799,8.7635
8.1674,9.6072
6.2436,9.8573
2.5279,7.0261
0.2905,5.1296
4.3634,1.2501
5.0276,5.9699
0.5792,2.9252
1.0973,8.8977
4.8988,3.9688
0.3169,8.1991
1.2308,5.5965
5.2414,7.4216
3.4077,7.0594
5.6269,2.6993
8.871,0.3867
1.3363,3.3052
0.0511,1.2978
5.6439,8.0306
1.8756,9.3437
0.2882,0.4924
1.5695,7.6938
3.0529,3.4559
7.3576,0.7911
0.7343,6.2372
7.854,1.9774
1.4152,8.5201
9.757,7.4314
9.7147,1.866
0.7029,1.3485
6.1598,8.3052
7.5015,1.4298
1.8324,7.2154
7.2224,0.7335
4.6255,5.723
9.5159,5.7482
5.4564,2.6705
4.278,4.568
3.6267,1.0893
7.8953,4.5714
7.1193,7.8398
1.9732,5.981
0.6253,5.1911
6.5736,0.756
4.3559,9.205
0.4888,6.9894
8.9062,8.9271
6.9604,4.7503
5.7364,5.6438
9.0968,8.3796
8.3246,9.1223
7.3685,0.2739
7.7793,2.4328
9.18,8.6653
9.3423,6.7058
4.0061,0.1906
4.3737,7.1758
6.6301,1.4888
1.9852,4.3049
5.0023,3.5578
8.1929,0.1064
9.7039,5.2875
9.336,1.7263
4.4733,2.4542
4.2075,6.5693
4.9583,0.8546
5.019,3.5737
1.6078,7.3421
2.5573,8.2274
7.6593,7.8509
4.4783,4.9833
1.1364,6.8565
1.2225,7.4232
6.6692,1.4844
7.2889,3.5824
8.4843,5.7044
8.3662,3.5134
8.3614,6.3824
8.3888,2.3556
7.1944,7.9045
2.2684,4.698
2.1251,3.6089
4.1263,1.1701
9.1326,7.4463
4.5865,3.6063
1.0195,5.2968
4.6443,0.9868
9.0964,1.823
9.9331,7.1461
6.9303,2.8222
8.8576,0.3742
0.2153,8.3148
9.0432,9.5151
4.4934,0.2214
4.7779,5.8245
4.0273,3.4936
9.779,1.9963
4.0973,6.9022
2.3488,7.1374
1.6036,0.1574
1.4028,6.8806
0.6075,2.225
0.2795,0.3599
7.03,9.5705
0.3567,9.6502
4.7734,9.8137
9.2095,7.5172
9.8797,8.559
4.867,1.5466
9.5956,6.5794
0.1606,8.2267
7.7933,1.5531
8.6925,9.5669
1.1615,4.2432
2.4633,8.7632
0.7255,7.8176
1.2646,1.074
5.549,6.8748
3.2293,5.8565
8.4672,9.3896
2.1577,7.9214
4.0604,6.3993
4.7536,3.0265
1.777,1.6735
8.9544,7.397
9.801,2.4851
4.3546,6.0295
5.0202,9.5939
3.9984,3.9185
1.9319,4.8007
7.6003,9.104
0.7065,3.3718
8.4647,4.4264
9.7822,6.3595
9.4495,0.2834
9.9706,2.0247
4.3011,4.5286
3.1986,5.4943
0.9286,2.9359
4.5645,4.6207
3.7546,6.9364
1.3657,1.1009
9.2916,2.5953
9.4159,9.8658
9.1183,2.691
5.4705,5.0398
2.9286,7.9345
4.6631,2.3384
9.8872,8.6022
3.4253,1.5611
0.4806,2.4001
5.1207,4.5218
6.1496,1.3656
8.9112,2.9806
2.1284,5.0271
7.43,4.7877
0.9115,9.6535
0.8,3.3537
1.2757,7.8509
7.0248,9.1961
3.5642,0.1089
9.1051,4.8635
1.2931,1.2996
6.9433,4.8653
7.9413,0.0054
9.7879,2.0317
3.2305,2.5973
9.446,1.2847
0.1902,0.0436
7.9581,3.1969
9.3884,0.1385
7.2025,2.1173
0.8714,5.7349
7.3093,0.9608
0.4447,8.2485
9.8149,1.698
3.3054,6.0371
0.7228,0.8117
1.6582,1.5809
8.7215,3.8856
9.6848,8.8878
5.7912,6.0544
5.4171,4.8973
2.2012,2.6419
2.2091,2.2433
5.3551,4.2051
4.2739,5.1755
8.7653,4.3863
5.6928,7.5085
6.673,4.2161
8.0882,1.531
3.0625,4.6552
6.9288,1.4308
6.6821,7.9991
8.3562,5.7197
6.3682,5.5215
0.8406,9.9092
4.8746,1.3775
2.1332,0.7261
2.8336,8.1166
6.2839,7.408
5.1091,7.4829
0.9765,8.3037
5.49,6.9858
2.7284,4.6763
8.5228,3.9888
2.0383,8.6856
4.8879,3.9306
1.2015,2.5187
3.4409,5.5554
0.4606,1.271
3.8082,9.7313
2.733,9.2014
4.1502,2.5036
8.6287,0.7161
1.8394,8.3936
0.7644,0.5485
9.8761,6.4303
8.4386,3.1098
6.9204,3.9566
8.3288,7.1292
0.7748,9.309
0.8675,4.0167
0.9761,2.0174
6.6961,1.4057
9.4405,1.3678
9.1327,1.5407
6.8566,0.0016
7.992,4.3453
5.7537,8.6043
9.1136,3.5933
4.2511,7.2367
1.2815,2.9893
1.6691,4.9294
7.2438,0.2783
7.9734,8.3952
2.2572,1.6082
5.316,1.9451
1.9633,9.3319
1.2934,9.9335
8.9992,7.5362
6.6142,4.7155
2.2447,8.1198
6.6869,9.3726
0.2219,4.4927
3.0822,2.2717
8.4177,1.8313
7.1271,3.2926
9.1499,3.9823
3.5956,3.0084
3.0683,3.2315
2.5169,7.4309
9.5303,8.5575
9.5457,0.1858
6.621,2.0353
9.6342,1.1697
8.0427,6.4078
4.2996,7.7726
3.5241,5.0334
1.7432,1.4267
6.7126,6.5922
1.5512,1.0492
0.9459,9.3844
7.7044,9.9092
8.0694,4.7234
3.4606,6.2619
1.2649,6.4138
5.291,0.4812
2.667,3.7633
5.7214,6.486
0.8159,6.5904
7.1158,1.2447
1.4673,0.1505
4.6938,7.328
6.746,1.8994
0.5369,4.1799
0.9388,9.6044
5.1326,4.7483
3.5004,2.7437
6.3775,5.8427
1.2355,5.0903
1.2861,3.3968
4.027,7.6402
3.8809,4.0517
7.3824,7.8042
9.0093,4.9258
1.966,0.7525
2.8388,6.1626
5.0088,5.442
6.1117,4.2393
